Advanced Automata Theory and Computability	Convert among equivalently powerful notations for a language, including among DFAs, NFAs, and regular expressions, and between PDAs and CFGs.
Advanced Automata Theory and Computability	Explain the Church-Turing thesis and its significance.
Advanced Automata Theory and Computability	Explain Rice’s Theorem and its significance.
Advanced Automata Theory and Computability	Provide examples of uncomputable functions.
Advanced Automata Theory and Computability	Prove that a problem is uncomputable by reducing a classic known uncomputable problem to it.
Advanced Data Structures Algorithms and Analysis	Understand the mapping of real-world problems to algorithmic solutions (eg, as graph problems, linear programs, etc).
Advanced Data Structures Algorithms and Analysis	Select and apply advanced algorithmic techniques (eg, randomization, approximation) to solve real problems.
Advanced Data Structures Algorithms and Analysis	Select and apply advanced analysis techniques (eg, amortized, probabilistic, etc) to algorithms.
Digital logic and digital systems	Describe the progression of computer technology components from vacuum tubes to VLSI, from mainframe computer architectures to the organization of warehouse-scale computers.
Digital logic and digital systems	Comprehend the trend of modern computer architectures towards multi-core and that parallelism is inherent in all hardware systems.
Digital logic and digital systems	Explain the implications of the “power wall” in terms of further processor performance improvements and the drive towards harnessing parallelism.
Digital logic and digital systems	Articulate that there are many equivalent representations of computer functionality, including logical expressions and gates, and be able to use mathematical expressions to describe the functions of simple combinational and sequential circuits.
Digital logic and digital systems	Design the basic building blocks of a computer: arithmetic-logic unit (gate-level), registers (gate-level), central processing unit (register transfer-level), memory (register transfer-level).
Digital logic and digital systems	Use CAD tools for capture, synthesis, and simulation to evaluate simple building blocks (eg, arithmetic-logic unit, registers, movement between registers) of a simple computer design.
Digital logic and digital systems	Evaluate the functional and timing diagram behavior of a simple processor implemented at the logic circuit level.
Machine level representation of data	Explain why everything is data, including instructions, in computers.
Machine level representation of data	Explain the reasons for using alternative formats to represent numerical data.
Machine level representation of data	Describe how negative integers are stored in sign-magnitude and twos-complement representations.
Machine level representation of data	Explain how fixed-length number representations affect accuracy and precision.
Machine level representation of data	Describe the internal representation of non-numeric data, such as characters, strings, records, and arrays.
Machine level representation of data	Convert numerical data from one format to another.
Machine level representation of data	Write simple programs at the assembly/machine level for string processing and manipulation.
Assembly level machine organization	Explain the organization of the classical von Neumann machine and its major functional units.
Assembly level machine organization	Describe how an instruction is executed in a classical von Neumann machine, with extensions for threads, multiprocessor synchronization, and SIMD execution.
Assembly level machine organization	Describe instruction level parallelism and hazards, and how they are managed in typical processor pipelines.
Assembly level machine organization	Summarize how instructions are represented at both the machine level and in the context of a symbolic assembler.
Assembly level machine organization	Demonstrate how to map between high-level language patterns into assembly/machine language notations.
Assembly level machine organization	Explain different instruction formats, such as addresses per instruction and variable length vs fixed length formats.
Assembly level machine organization	Explain how subroutine calls are handled at the assembly level.
Assembly level machine organization	Explain the basic concepts of interrupts and I/O operations.
Assembly level machine organization	Write simple assembly language program segments.
Assembly level machine organization	Show how fundamental high-level programming constructs are implemented at the machine-language level.
Memory system organization and architecture	Identify the main types of memory technology (eg, SRAM, DRAM, Flash, magnetic disk) and their relative cost and performance.
Memory system organization and architecture	Explain the effect of memory latency on running time.
Memory system organization and architecture	Describe how the use of memory hierarchy (cache, virtual memory) is used to reduce the effective memory latency.
Memory system organization and architecture	Describe the principles of memory management.
Memory system organization and architecture	Explain the workings of a system with virtual memory management.
Memory system organization and architecture	Compute Average Memory Access Time under a variety of cache and memory configurations and mixes of instruction and data references.
Interfacing and communication	Explain how interrupts are used to implement I/O control and data transfers.
Interfacing and communication	Identify various types of buses in a computer system.
Interfacing and communication	Describe data access from a magnetic disk drive.
Interfacing and communication	Compare common network organizations, such as ethernet/bus, ring, switched vs routed.
Interfacing and communication	Identify the cross-layer interfaces needed for multimedia access and presentation, from image fetch from remote storage, through transport over a communications network, to staging into local memory, and final presentation to a graphical display.
Interfacing and communication	Describe the advantages and limitations of RAID architectures.
Functional organization	Compare alternative implementation of datapaths.
Functional organization	Discuss the concept of control points and the generation of control signals using hardwired or microprogrammed implementations.
Functional organization	Explain basic instruction level parallelism using pipelining and the major hazards that may occur.
Functional organization	Design and implement a complete processor, including datapath and control.
Functional organization	Determine, for a given processor and memory system implementation, the average cycles per instruction.
Multiprocessing and alternative architectures	Discuss the concept of parallel processing beyond the classical von Neumann model.
Multiprocessing and alternative architectures	Describe alternative parallel architectures such as SIMD and MIMD.
Multiprocessing and alternative architectures	Explain the concept of interconnection networks and characterize different approaches.
Multiprocessing and alternative architectures	Discuss the special concerns that multiprocessing systems present with respect to memory management and describe how these are addressed.
Multiprocessing and alternative architectures	Describe the differences between memory backplane, processor memory interconnect, and remote memory via networks, their implications for access latency and impact on program performance.
Performance enhancements	Describe superscalar architectures and their advantages.
Performance enhancements	Explain the concept of branch prediction and its utility.
Performance enhancements	Characterize the costs and benefits of prefetching.
Performance enhancements	Explain speculative execution and identify the conditions that justify it.
Performance enhancements	Discuss the performance advantages that multithreading offered in an architecture along with the factors that make it difficult to derive maximum benefits from this approach.
Performance enhancements	Describe the relevance of scalability to performance.
Introduction to Modeling and Simulation	Explain the concept of modeling and the use of abstraction that allows the use of a machine to solve a problem.
Introduction to Modeling and Simulation	Describe the relationship between modeling and simulation, ie, thinking of simulation as dynamic modeling.
Introduction to Modeling and Simulation	Create a simple, formal mathematical model of a real-world situation and use that model in a simulation.
Introduction to Modeling and Simulation	Differentiate among the different types of simulations, including physical simulations, human-guided simulations, and virtual reality.
Introduction to Modeling and Simulation	Describe several approaches to validating models.
Introduction to Modeling and Simulation	Create a simple display of the results of a simulation.
Modeling and Simulation	Explain and give examples of the benefits of simulation and modeling in a range of important application areas.
Modeling and Simulation	Demonstrate the ability to apply the techniques of modeling and simulation to a range of problem areas.
Modeling and Simulation	Explain the constructs and concepts of a particular modeling approach.
Modeling and Simulation	Explain the difference between validation and verification of a model; demonstrate the difference with specific examples.
Modeling and Simulation	Verify and validate the results of a simulation.
Modeling and Simulation	Evaluate a simulation, highlighting the benefits and the drawbacks.
Modeling and Simulation	Choose an appropriate modeling approach for a given problem or situation.
Modeling and Simulation	Compare results from different simulations of the same situation and explain any differences.
Modeling and Simulation	Infer the behavior of a system from the results of a simulation of the system.
Modeling and Simulation	Extend or adapt an existing model to a new situation.
Processing	Explain the characteristics and defining properties of algorithms and how they relate to machine processing.
Processing	Analyze simple problem statements to identify relevant information and select appropriate processing to solve the problem.
Processing	Identify or sketch a workflow for an existing computational process such as the creation of a graph based on experimental data.
Processing	Describe the process of converting an algorithm to machine-executable code.
Processing	Summarize the phases of software development and compare several common lifecycle models.
Processing	Explain how data is represented in a machine Compare representations of integers to floating point numbers Describe underflow, overflow, round off, and truncation errors in data representations.
Processing	Apply standard numerical algorithms to solve ODEs and PDEs Use computing systems to solve systems of equations.
Processing	Describe the basic properties of bandwidth, latency, scalability and granularity.
Processing	Describe the levels of parallelism including task, data, and event parallelism.
Processing	Compare and contrast parallel programming paradigms recognizing the strengths and weaknesses of each.
Processing	Identify the issues impacting correctness and efficiency of a computation.
Processing	Design, code, test and debug programs for a parallel computation.
Interactive Visualization	Compare common computer interface mechanisms with respect to ease-of-use, learnability, and cost.
Interactive Visualization	Use standard APIs and tools to create visual displays of data, including graphs, charts, tables, and histograms.
Interactive Visualization	Describe several approaches to using a computer as a means for interacting with and processing data.
Interactive Visualization	Extract useful information from a dataset.
Interactive Visualization	Analyze and select visualization techniques for specific problems.
Interactive Visualization	Describe issues related to scaling data analysis from small to large data sets.
Data, Information, and Knowledge	Identify all of the data, information, and knowledge elements and related organizations, for a computational science application.
Data, Information, and Knowledge	Describe how to represent data and information for processing.
Data, Information, and Knowledge	Describe typical user requirements regarding that data, information, and knowledge.
Data, Information, and Knowledge	Select a suitable system or software implementation to manage data, information, and knowledge.
Data, Information, and Knowledge	List and describe the reports, transactions, and other processing needed for a computational science application.
Data, Information, and Knowledge	Compare and contrast database management, information retrieval, and digital library systems with regard to handling typical computational science applications.
Data, Information, and Knowledge	Design a digital library for some computational science users / societies, with appropriate content and services.
Numerical Analysis	Define error, stability, machine precision concepts and the inexactness of computational approximations.
Numerical Analysis	Implement Taylor series, interpolation, extrapolation, and regression algorithms for approximating functions.
Numerical Analysis	Implement algorithms for differentiation and integration.
Numerical Analysis	Implement algorithms for solving differential equations.
Sets, Relations, and Functions	Explain with examples the basic terminology of functions, relations, and sets.
Sets, Relations, and Functions	Perform the operations associated with sets, functions, and relations.
Sets, Relations, and Functions	Relate practical examples to the appropriate set, function, or relation model, and interpret the associated operations and terminology in context.
Basic Logic	Convert logical statements from informal language to propositional and predicate logic expressions.
Basic Logic	Apply formal methods of symbolic propositional and predicate logic, such as calculating validity of formulae and computing normal forms.
Basic Logic	Use the rules of inference to construct proofs in propositional and predicate logic.
Basic Logic	Describe how symbolic logic can be used to model real-life situations or applications, including those arising in computing contexts such as software analysis (eg, program correctness), database queries, and algorithms.
Basic Logic	Apply formal logic proofs and/or informal, but rigorous, logical reasoning to real problems, such as predicting the behavior of software or solving problems such as puzzles.
Basic Logic	Describe the strengths and limitations of propositional and predicate logic.
Proof Techniques	Identify the proof technique used in a given proof.
Proof Techniques	Outline the basic structure of each proof technique (direct proof, proof by contradiction, and induction) described in this unit.
Proof Techniques	Apply each of the proof techniques (direct proof, proof by contradiction, and induction) correctly in the construction of a sound argument.
Proof Techniques	Determine which type of proof is best for a given problem.
Proof Techniques	Explain the parallels between ideas of mathematical and/or structural induction to recursion and recursively defined structures.
Proof Techniques	Explain the relationship between weak and strong induction and give examples of the appropriate use of each.
Proof Techniques	State the well-ordering principle and its relationship to mathematical induction.
Basics of Counting	Apply counting arguments, including sum and product rules, inclusion-exclusion principle and arithmetic/geometric progressions.
Basics of Counting	Apply the pigeonhole principle in the context of a formal proof.
Basics of Counting	Compute permutations and combinations of a set, and interpret the meaning in the context of the particular application.
Basics of Counting	Map real-world applications to appropriate counting formalisms, such as determining the number of ways to arrange people around a table, subject to constraints on the seating arrangement, or the number of ways to determine certain hands in cards (eg, a full house).
Basics of Counting	Solve a variety of basic recurrence relations.
Basics of Counting	Analyze a problem to determine underlying recurrence relations.
Basics of Counting	Perform computations involving modular arithmetic.
Graphs and Trees	Illustrate by example the basic terminology of graph theory, and some of the properties and special cases of each type of graph/tree.
Graphs and Trees	Demonstrate different traversal methods for trees and graphs, including pre, post, and in-order traversal of trees.
Graphs and Trees	Model a variety of real-world problems in computer science using appropriate forms of graphs and trees, such as representing a network topology or the organization of a hierarchical file system.
Graphs and Trees	Show how concepts from graphs and trees appear  in data structures, algorithms, proof techniques (structural induction), and counting.
Graphs and Trees	Explain how to construct a spanning tree of a graph.
Graphs and Trees	Determine if two graphs are isomorphic.
Discrete Probability	Calculate probabilities of events and expectations of random variables for elementary problems such as games of chance.
Discrete Probability	Differentiate between dependent and independent events.
Discrete Probability	Identify a case of the binomial distribution and compute a probability using that distribution.
Discrete Probability	Apply Bayes theorem to determine conditional probabilities in a problem.
Discrete Probability	Apply the tools of probability to solve problems such as the average case analysis of algorithms or analyzing hashing.
Discrete Probability	Compute the variance for a given probability distribution.
Discrete Probability	Explain how events that are independent can be conditionally dependent (and vice-versa)  Identify real-world examples of such cases.
Fundamental Concepts	Identify common uses of digital presentation to humans (eg, computer graphics, sound).
Fundamental Concepts	Explain in general terms how analog signals can be reasonably represented by discrete samples, for example, how images can be represented by pixels.
Fundamental Concepts	Explain how the limits of human perception affect choices about the digital representation of analog signals.
Fundamental Concepts	Construct a simple user interface using a standard API.
Fundamental Concepts	Describe the differences between lossy and lossless image compression techniques, for example as reflected in common graphics image file formats such as  JPG, PNG, MP3, MP4, and GIF.
Fundamental Concepts	Describe color models and their use in graphics display devices.
Fundamental Concepts	Describe the tradeoffs between storing information vs storing enough information to reproduce the information, as in the difference between vector and raster rendering.
Fundamental Concepts	Describe the basic process of producing continuous motion from a sequence of discrete frames (sometimes called “flicker fusion”).
Fundamental Concepts	Describe how double-buffering can remove flicker from animation.
Basic Rendering	Discuss the light transport problem and its relation to numerical integration ie, light is emitted, scatters around the scene, and is measured by the eye.
Basic Rendering	Describe the basic graphics pipeline and how forward and backward rendering factor in this.
Basic Rendering	Create a program to display 3D models of simple graphics images.
Basic Rendering	Derive linear perspective from similar triangles by converting points (x, y, z) to points (x/z, y/z, 1).
Basic Rendering	Obtain 2-dimensional and 3-dimensional points by applying affine transformations.
Basic Rendering	Apply 3-dimensional coordinate system and the changes required to extend 2D transformation operations to handle transformations in 3D.
Basic Rendering	Contrast forward and backward rendering.
Basic Rendering	Explain the concept and applications of texture mapping, sampling, and anti-aliasing.
Basic Rendering	Explain the ray tracing/rasterization duality for the visibility problem.
Basic Rendering	Implement simple procedures that perform transformation and clipping operations on simple 2-dimensional images.
Basic Rendering	Implement a simple real-time renderer using a rasterization API (eg, OpenGL) using vertex buffers and shaders.
Basic Rendering	Compare and contrast the different rendering techniques.
Basic Rendering	Compute space requirements based on resolution and color coding.
Basic Rendering	Compute time requirements based on refresh rates, rasterization techniques.
Geometric Modeling	Represent curves and surfaces using both implicit and parametric forms.
Geometric Modeling	Create simple polyhedral models by surface tessellation.
Geometric Modeling	Generate a mesh representation from an implicit surface.
Geometric Modeling	Generate a fractal model or terrain using a procedural method.
Geometric Modeling	Generate a mesh from data points acquired with a laser scanner.
Geometric Modeling	Construct CSG models from simple primitives, such as cubes and quadric surfaces.
Geometric Modeling	Contrast modeling approaches with respect to space and time complexity and quality of image.
Advanced Rendering	Demonstrate how an algorithm estimates a solution to the rendering equation.
Advanced Rendering	Prove the properties of a rendering algorithm, eg, complete, consistent, and unbiased.
Advanced Rendering	Analyze the bandwidth and computation demands of a simple algorithm.
Advanced Rendering	Implement a non-trivial shading algorithm (eg, toon shading, cascaded shadow maps) under a rasterization API.
Advanced Rendering	Discuss how a particular artistic technique might be implemented in a renderer.
Advanced Rendering	Explain how to recognize the graphics techniques used to create a particular image.
Advanced Rendering	Implement any of the specified graphics techniques using a primitive graphics system at the individual pixel level.
Advanced Rendering	Implement a ray tracer for scenes using a simple (eg, Phong’s) BRDF plus reflection and refraction.
Computer Animation	Compute the location and orientation of model parts using an forward kinematic approach.
Computer Animation	Compute the orientation of articulated parts of a model from a location and orientation using an inverse kinematic approach.
Computer Animation	Describe the tradeoffs in different representations of rotations.
Computer Animation	Implement the spline interpolation method for producing in-between positions and orientations.
Computer Animation	Implement algorithms for physical modeling of particle dynamics using simple Newtonian mechanics, for example Witkin & Kass, snakes and worms, symplectic Euler, Stormer/Verlet, or midpoint Euler methods.
Computer Animation	Discuss the basic ideas behind some methods for fluid dynamics for modeling ballistic trajectories, for example for splashes, dust, fire, or smoke.
Computer Animation	Use common animation software to construct simple organic forms using metaball and skeleton.
Visualization	Describe the basic algorithms for scalar and vector visualization.
Visualization	Describe the tradeoffs of visualization algorithms in terms of accuracy and performance.
Visualization	Propose a suitable visualization design for a particular combination of data characteristics and application tasks.
Visualization	Analyze the effectiveness of a given visualization for a particular task.
Visualization	Design a process to evaluate the utility of a visualization algorithm or system.
Visualization	Recognize a variety of applications of visualization including representations of scientific, medical, and mathematical data; flow visualization; and spatial analysis.
Foundations	Discuss why human-centered software development is important.
Foundations	Summarize the basic precepts of psychological and social interaction.
Foundations	Develop and use a conceptual vocabulary for analyzing human interaction with software: affordance, conceptual model, feedback, and so forth.
Foundations	Define a user-centered design process that explicitly takes account of  the fact that the user is not like the developer or their acquaintances.
Foundations	Create and conduct a simple usability test for an existing software application.
Designing Interaction	For an identified user group, undertake and document an analysis of their needs.
Designing Interaction	Create a simple application, together with help and documentation, that supports a graphical user interface.
Designing Interaction	Conduct a quantitative evaluation and discuss/report the results.
Designing Interaction	Discuss at least one national or international user interface design standard.
Programming Interactive Systems	Explain the importance of Model-View controller to interface programming.
Programming Interactive Systems	Create an application with a modern graphical user interface.
Programming Interactive Systems	Identify commonalities and differences in UIs across different platforms.
Programming Interactive Systems	Explain and use GUI programming concepts: event handling, constraint-based layout management, etc.
User-centered design and testing	Explain how user-centred design complements other software process models.
User-centered design and testing	Use lo-fi (low fidelity) prototyping techniques to gather, and report, user responses.
User-centered design and testing	Choose appropriate methods to support the development of a specific UI.
User-centered design and testing	Use a variety of techniques to evaluate a given UI.
User-centered design and testing	Compare the constraints and benefits of different evaluative methods.
New Interactive Technologies	Describe when non-mouse interfaces are appropriate.
New Interactive Technologies	Understand the interaction possibilities beyond mouse-and-pointer interfaces.
New Interactive Technologies	Discuss the advantages (and disadvantages) of non-mouse interfaces.
Collaboration and communication	Describe the difference between synchronous and asynchronous communication.
Collaboration and communication	Compare the HCI issues in individual interaction with group interaction.
Collaboration and communication	Discuss several issues of social concern raised by collaborative software.
Collaboration and communication	Discuss the HCI issues in software that embodies human intention.
Statistical methods for HCI	Explain basic statistical concepts and their areas of application.
Statistical methods for HCI	Extract and articulate the statistical arguments used in papers that quantitatively report user studies.
Statistical methods for HCI	Design a user study that will yield quantitative results.
Statistical methods for HCI	Conduct and report on a study that utilizes both qualitative and quantitative evaluation.
Human factors and security	Explain the concepts of phishing and spear phishing, and how to recognize them.
Human factors and security	Describe the issues of trust in interface design with an example of a high and low trust system.
Human factors and security	Design a user interface for a security mechanism.
Human factors and security	Explain the concept of identity management and its importance.
Human factors and security	Analyze a security policy and/or procedures to show where they consider, or fail to consider, human factors.
Design-oriented HCI	Explain what is meant by “HCI is a design-oriented discipline”.
Design-oriented HCI	Detail the processes of design appropriate to specific design orientations.
Design-oriented HCI	Apply a variety of design methods to a given problem.
Mixed, Augmented and Virtual Reality	Describe the optical model realized by a computer graphics system to synthesize stereoscopic view.
Mixed, Augmented and Virtual Reality	Describe the principles of different viewer tracking technologies.
Mixed, Augmented and Virtual Reality	Describe the differences between geometry- and image-based virtual reality.
Mixed, Augmented and Virtual Reality	Describe the issues of user action synchronization and data consistency in a networked environment.
Mixed, Augmented and Virtual Reality	Determine the basic requirements on interface, hardware, and software configurations of a VR system for a specified application.
Mixed, Augmented and Virtual Reality	Describe several possible uses for games engines, including their potential and their limitations.
Foundational Concepts in Security	Analyze the tradeoffs of balancing key security properties (Confidentiality, Integrity, Availability).
Foundational Concepts in Security	Describe the concepts of risk, threats, vulnerabilities and attack vectors (including the fact that there is no such thing as perfect security).
Foundational Concepts in Security	Explain the concepts of authentication, authorization, access control.
Foundational Concepts in Security	Explain the concept of trust and trustworthiness.
Foundational Concepts in Security	Recognize that there are important ethical issues to consider in computer security, including ethical issues associated with fixing or not fixing vulnerabilities and disclosing or not disclosing vulnerabilities.
Principles of Secure Design	Describe the principle of least privilege and isolation as applied to system design.
Principles of Secure Design	Summarize the principle of fail-safe and deny-by-default.
Principles of Secure Design	Discuss the implications of relying on open design or the secrecy of design for security. 
Principles of Secure Design	Explain the goals of end-to-end data security.
Principles of Secure Design	Discuss the benefits of having multiple layers of defenses.
Principles of Secure Design	For each stage in the lifecycle of a product, describe what security considerations should be evaluated. 
Principles of Secure Design	Describe the cost and tradeoffs associated with designing security into a product.
Principles of Secure Design	Describe the concept of mediation and the principle of complete mediation.
Principles of Secure Design	Be aware of standard components for security operations, instead of re-inventing fundamentals operations.
Principles of Secure Design	Explain the concept of trusted computing including trusted computing base and attack surface and the principle of minimizing trusted computing base.
Principles of Secure Design	Discuss the importance of usability in security mechanism design.
Principles of Secure Design	Describe security issues that arise at boundaries between multiple components. 
Principles of Secure Design	Identify the different roles of prevention mechanisms and detection/deterrence mechanisms.
Defensive Programming	Explain why input validation and data sanitization is necessary in the face of adversarial control of the input channel. 
Defensive Programming	Explain why you might choose to develop a program in a type-safe language like Java, in contrast to an unsafe programming language like C/C++.
Defensive Programming	Classify common input validation errors, and write correct input validation code.
Defensive Programming	Demonstrate using a high-level programming language how to prevent a race condition from occurring and how to handle an exception.
Defensive Programming	Demonstrate the identification and graceful handling of error conditions.
Defensive Programming	Explain the risks with misusing interfaces with third-party code and how to correctly use third-party code.
Defensive Programming	Discuss the need to update software to fix security vulnerabilities and the lifecycle management of the fix.
Defensive Programming	List examples of direct and indirect information flows.
Defensive Programming	Explain the role of random numbers in security, beyond just cryptography (eg password generation, randomized algorithms to avoid algorithmic denial of service attacks).
Defensive Programming	Explain the different types of mechanisms for detecting and mitigating data sanitization errors.
Defensive Programming	Demonstrate how programs are tested for input handling errors.
Defensive Programming	Use static and dynamic tools to identify programming faults.
Defensive Programming	Describe how memory architecture is used to protect runtime attacks.
Threats and Attacks	Describe likely attacker types against a particular system.
Threats and Attacks	Discuss the limitations of malware countermeasures (eg, signature-based detection, behavioral detection).
Threats and Attacks	Identify instances of social engineering attacks and Denial of Service attacks.
Threats and Attacks	Discuss how Denial of Service attacks can be identified and mitigated.
Threats and Attacks	Describe risks to privacy and anonymity in commonly used applications.
Threats and Attacks	Discuss the concepts of covert channels and other data leakage procedures.
Network Security	Describe the different categories of network threats and attacks.
Network Security	Describe the architecture for public and private key cryptography and how PKI supports network security.
Network Security	Describe virtues and limitations of security technologies at each layer of the network stack.
Network Security	Identify the appropriate defense mechanism(s) and its limitations given a network threat.
Network Security	Discuss security properties and limitations of other  non-wired networks.
Network Security	Identify the additional threats faced by non-wired networks.
Network Security	Describe threats that can and cannot be protected against using secure communication channels.
Network Security	Summarize defenses against network censorship.
Network Security	Diagram a network for security.
Cryptography	Describe the purpose of Cryptography and list ways it is used in data communications.
Cryptography	Define the following terms: Cipher, Cryptanalysis, Cryptographic Algorithm, and Cryptology and describe the two basic methods (ciphers) for transforming plain text in cipher text.
Cryptography	Discuss the importance of prime numbers in cryptography and explain their use in cryptographic algorithms.
Cryptography	Explain how Public Key Infrastructure supports digital signing and encryption and discuss the limitations/vulnerabilities.
Cryptography	Use cryptographic primitives and their basic properties.
Cryptography	Illustrate how to measure entropy and how to generate cryptographic randomness.
Cryptography	Use public-key primitives and their applications.
Cryptography	Explain how key exchange protocols work and how they fail.
Cryptography	Discuss cryptographic protocols and their properties.
Cryptography	Describe real-world applications of cryptographic primitives and protocols.
Cryptography	Summarize precise security definitions, attacker capabilities and goals.
Cryptography	Apply appropriate known cryptographic techniques for a given scenario.
Cryptography	Appreciate the dangers of inventing one’s own cryptographic methods.
Cryptography	Describe quantum cryptography and the impact of quantum computing on cryptographic algorithms.
Web Security	Describe the browser security model including same-origin policy and threat models in web security.
Web Security	Discuss the concept of web sessions, secure communication channels such as TLS and importance of secure certificates, authentication including single sign-on such as OAuth and SAML.
Web Security	Investigate common types of vulnerabilities and attacks in web applications, and defenses against them.
Web Security	Use client-side security capabilities.
Platform Security	Explain the concept of code integrity and code signing and the scope it applies to.
Platform Security	Discuss the concept of root of trust and the process of secure boot and secure loading.
Platform Security	Describe the mechanism of remote attestation of system integrity.
Platform Security	Summarize the goals and key primitives of TPM.
Platform Security	Identify the threats of plugging peripherals into a device.
Platform Security	Identify physical attacks and countermeasures.
Platform Security	Identify attacks on non-PC hardware platforms.
Platform Security	Discuss the concept and importance of trusted path.
Security Policy and Governance	Describe the concept of privacy including personally private information, potential violations of privacy due to security mechanisms, and describe how privacy protection mechanisms run in conflict with security mechanisms.
Security Policy and Governance	Describe how an attacker can infer a secret by interacting with a database.
Security Policy and Governance	Explain how to set a data backup policy or password refresh policy.
Security Policy and Governance	Discuss how to set a breach disclosure policy.
Security Policy and Governance	Describe the consequences of data retention policies.
Security Policy and Governance	Identify the risks of relying on outsourced manufacturing.
Security Policy and Governance	Identify the risks and benefits of outsourcing to the cloud.
Digital Forensics	Describe what is a Digital Investigation is, the sources of digital evidence, and the limitations of forensics.
Digital Forensics	Explain how to design software to support forensics.
Digital Forensics	Describe the legal requirements for use of seized data.
Digital Forensics	Describe the process of evidence seizure from the time when the requirement was identified to the disposition of the data.
Digital Forensics	Describe how data collection is accomplished and the proper storage of the original and forensics copy.
Digital Forensics	Conduct data collection on a hard drive.
Digital Forensics	Describe a person’s responsibility and liability while testifying as a forensics examiner.
Digital Forensics	Recover data based on a given search term from an imaged system.
Digital Forensics	Reconstruct application history from application artifacts.
Digital Forensics	Reconstruct web browsing history from web artifacts.
Digital Forensics	Capture and interpret network traffic.
Digital Forensics	Discuss the challenges associated with mobile device forensics.
